day,sentiment_mean,sentiment_std,subjectivity_mean,subjectivity_std,counting
2025-10-01,-0.2418799408053642,0.8113223578519277,-1.2509571665619201,0.0959234830250958,2.0
2025-10-02,-0.772583531174761,0.9260244879857512,0.12445457258355701,1.1505274750684067,3.0
2025-10-03,0.6126714436796598,0.9200459295795465,0.35783367667773747,0.16139071015849996,4.0
2025-10-04,0.332681541584803,1.0,-0.8277290360125044,1.0,1.0
2025-10-05,0.45501681746735734,1.2204538243502123,0.7042565863592138,0.5186990050980285,4.0
2025-10-06,1.9208805286879667,0.5952149518092805,1.3022126494727866,0.2797135535814265,2.0
2025-10-08,0.03293199468087817,0.4351807158603165,0.3979505670067669,0.7093636094352962,6.0
2025-10-09,0.2503982712926668,0.08895158831191165,0.8687837804949726,0.5215390239592127,2.0
2025-10-10,-0.7482178070284506,0.275547399470605,-0.5299534758557707,0.1115042501941462,2.0
2025-10-11,0.11042243964573784,1.0,-0.37828032498343167,1.0,1.0
2025-10-12,-0.28062266719680323,0.4924561862569395,0.1835767687298072,1.2048089999653209,5.0
2025-10-13,-0.04000613572260053,0.05657721971704043,0.5602516529758856,0.3390553639180338,2.0
2025-10-14,0.18085146192206822,0.6622215604794658,0.08040370908946642,0.9907878298991625,2.0
2025-10-15,0.22755249936573488,0.21917430370195157,-0.26405670035475615,0.30969037597619337,3.0
2025-10-16,-1.1661527293242873,1.1279251169243854,-0.3190133898586515,0.7193728056328317,3.0
2025-10-17,-0.45870362758327415,0.6903785750282628,-0.12160357331351847,0.2513619431869668,4.0
2025-10-19,-0.15105884279140414,1.0,-1.7687438660992223,1.0,1.0
2025-10-20,-0.4747411834385828,1.1365751055788618,0.27675720253121777,0.6875717152133805,6.0
2025-10-21,0.12710349380641087,1.0494677911460557,-0.36940184869869325,1.2826952261205784,6.0
2025-10-22,0.29873418207247154,0.8015127619734732,0.03910731215632043,0.5726347259459524,6.0
2025-10-23,-0.4619916882781556,0.598173771151366,0.1513905148153763,0.8285044036279166,9.0
2025-10-24,0.05558693751393143,1.0704598196541686,0.07102456574278851,0.9556145136666119,13.0
2025-10-25,0.22451238155924483,1.0859081905939576,0.46408037187762136,0.8016684740845289,6.0
2025-10-26,-0.15963706785693432,0.6876268913067884,-0.10472101382081188,0.5731177367000676,15.0
2025-10-27,-0.3677448410070293,1.0669592338711094,0.1774023712990381,1.03396290744995,28.0
2025-10-28,-0.2671814380103385,1.0240822333347894,0.06122024082657963,1.077306390065077,29.0
2025-10-29,-0.10617605298992228,0.9599495297088054,0.3604138743857133,1.36397475470693,10.0
2025-10-30,0.2184400558054102,1.2612390437187215,0.3848249496733441,0.9002616713280048,7.0
2025-10-31,-0.10760390132218878,1.0431218747521454,0.05753386312723243,1.0299590437614456,6.0
2025-11-01,-0.061238186098178465,1.6541071177099729,0.33472155791297903,0.45401696337660247,4.0
